spis_class_path,spis_domain,spis_family,family_id,current_project_mapping,mapping_status,evidence_code_paths,evidence_config_route_paths,evidence_test_paths,evidence_gate_artifacts,evidence_documentation_paths,key_difference,next_action,notes
Util/Instrument/TotalEnergyDistFuncPS.java,Util,Util/Instrument,util_instrument,DensePlasmaSurfaceCharging 的 observer/instrument metadata、Main 配置入口与 smoke 断言。,近似实现,Toolkit/Surface Charging/include/DensePlasmaSurfaceCharging.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::SurfaceReferenceAndRuntimeContractsExportMetadata, ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 instrument family 运行时证据，但多数 SPIS instrument 单类未下沉为独立 C++ 类型。,如需提升类级对齐，优先拆 observer/instrument catalog 与专门单测。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。 | 该 family 在当前项目中以公共基础设施或运行时对象层为主，类级镜像天然偏弱。
Util/Instrument/TotalEnergyPS.java,Util,Util/Instrument,util_instrument,DensePlasmaSurfaceCharging 的 observer/instrument metadata、Main 配置入口与 smoke 断言。,近似实现,Toolkit/Surface Charging/include/DensePlasmaSurfaceCharging.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::SurfaceReferenceAndRuntimeContractsExportMetadata, ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 instrument family 运行时证据，但多数 SPIS instrument 单类未下沉为独立 C++ 类型。,如需提升类级对齐，优先拆 observer/instrument catalog 与专门单测。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。 | 该 family 在当前项目中以公共基础设施或运行时对象层为主，类级镜像天然偏弱。
Util/Instrument/TotalSuperParticlePS.java,Util,Util/Instrument,util_instrument,DensePlasmaSurfaceCharging 的 observer/instrument metadata、Main 配置入口与 smoke 断言。,近似实现,Toolkit/Surface Charging/include/DensePlasmaSurfaceCharging.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::SurfaceReferenceAndRuntimeContractsExportMetadata, ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 instrument family 运行时证据，但多数 SPIS instrument 单类未下沉为独立 C++ 类型。,如需提升类级对齐，优先拆 observer/instrument catalog 与专门单测。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。 | 该 family 在当前项目中以公共基础设施或运行时对象层为主，类级镜像天然偏弱。
Util/Instrument/VelocityDistFunctionPS.java,Util,Util/Instrument,util_instrument,DensePlasmaSurfaceCharging 的 observer/instrument metadata、Main 配置入口与 smoke 断言。,近似实现,Toolkit/Surface Charging/include/DensePlasmaSurfaceCharging.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::SurfaceReferenceAndRuntimeContractsExportMetadata, ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 instrument family 运行时证据，但多数 SPIS instrument 单类未下沉为独立 C++ 类型。,如需提升类级对齐，优先拆 observer/instrument catalog 与专门单测。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。 | 该 family 在当前项目中以公共基础设施或运行时对象层为主，类级镜像天然偏弱。
Util/Instrument/VirtualInstrument.java,Util,Util/Instrument,util_instrument,DensePlasmaSurfaceCharging 的 observer/instrument metadata、Main 配置入口与 smoke 断言。,近似实现,Toolkit/Surface Charging/include/DensePlasmaSurfaceCharging.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::SurfaceReferenceAndRuntimeContractsExportMetadata, ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 instrument family 运行时证据，但多数 SPIS instrument 单类未下沉为独立 C++ 类型。,如需提升类级对齐，优先拆 observer/instrument catalog 与专门单测。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。 | 该 family 在当前项目中以公共基础设施或运行时对象层为主，类级镜像天然偏弱。
Util/Instrument/VirtualParticleDetector.java,Util,Util/Instrument,util_instrument,DensePlasmaSurfaceCharging 的 observer/instrument metadata、Main 配置入口与 smoke 断言。,近似实现,Toolkit/Surface Charging/include/DensePlasmaSurfaceCharging.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::SurfaceReferenceAndRuntimeContractsExportMetadata, ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 instrument family 运行时证据，但多数 SPIS instrument 单类未下沉为独立 C++ 类型。,如需提升类级对齐，优先拆 observer/instrument catalog 与专门单测。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。 | 该 family 在当前项目中以公共基础设施或运行时对象层为主，类级镜像天然偏弱。
Util/Instrument/VolDistribMomentPS.java,Util,Util/Instrument,util_instrument,DensePlasmaSurfaceCharging 的 observer/instrument metadata、Main 配置入口与 smoke 断言。,近似实现,Toolkit/Surface Charging/include/DensePlasmaSurfaceCharging.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::SurfaceReferenceAndRuntimeContractsExportMetadata, ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 instrument family 运行时证据，但多数 SPIS instrument 单类未下沉为独立 C++ 类型。,如需提升类级对齐，优先拆 observer/instrument catalog 与专门单测。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。 | 该 family 在当前项目中以公共基础设施或运行时对象层为主，类级镜像天然偏弱。
Util/io/ConfigFileAccess.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Util/io/DataWriter.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Util/io/DefaultNumFrame.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Util/io/ElecCircuitReader.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Util/io/FileWriter.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Util/io/InputReader.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Util/io/Introspection.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Util/io/Log.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Util/io/MeshLibrary.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Util/io/NumMessagingFrame.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Util/io/ReaderInterface.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Util/io/Serialisation.java,Util,Util/io,util_io,ResultExporter、CSVExporter、SurfaceScenarioLoader、DensePlasmaSurfaceCharging 输出与输入桥接。,聚合等价实现,Tools/Output/include/ResultExporter.h | Tools/Output/include/CSVExporter.h | Tools/Output/src/ResultExporter.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Output/test/Output_test.cpp::ResultExporterWritesCsvVtkAndHdf5Artifacts, DataAnalyzerSummarizesCsvColumns | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsUtilFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以统一 IO/exporter/loader 流程承载 Util/io，不保留所有 Java 读写器类。,保持 IO 输出契约、CLI loader 与 reference matrix 兼容性。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
